id,value,p(s),frequency,is_destination
2366,"(IdleTime(0), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(INTERSECTION), LanePosition(ALIGNED), NextIntersection(NONE), Velocity(HIGH), Rotation(RIGHT), StopAreaNearby(TURN_STOP), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(NO))",2.9984108422536055e-05,1,0
2367,"(IdleTime(0), PedestrianNearby(YES), IsTwoWheelNearby(NO), BlockProgress(INTERSECTION), LanePosition(OPPOSITE), NextIntersection(STRAIGHT), Velocity(MEDIUM), Rotation(RIGHT), StopAreaNearby(TURN_STOP), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(NO))",2.9984108422536055e-05,1,0
2368,"(IdleTime(0), PedestrianNearby(YES), IsTwoWheelNearby(NO), BlockProgress(MIDDLE), LanePosition(CENTER), NextIntersection(STRAIGHT), Velocity(MEDIUM), Rotation(RIGHT), StopAreaNearby(NO), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(YES))",2.9984108422536055e-05,1,0
2369,"(IdleTime(0), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(INTERSECTION), LanePosition(ALIGNED), NextIntersection(NONE), Velocity(HIGH), Rotation(LEFT), StopAreaNearby(TURN_STOP), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(NO))",5.996821684507211e-05,2,0
2370,"(IdleTime(0), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(MIDDLE), LanePosition(ALIGNED), NextIntersection(STRAIGHT), Velocity(MEDIUM), Rotation(LEFT), StopAreaNearby(TURN_STOP), IsZebraNearby(YES), IsTrafficLightNearby(NO), FrontObjects(YES))",2.9984108422536055e-05,1,0
2371,"(IdleTime(0), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(START), LanePosition(ALIGNED), NextIntersection(STRAIGHT), Velocity(HIGH), Rotation(LEFT), StopAreaNearby(TURN_STOP), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(NO))",2.9984108422536055e-05,1,0
2372,"(IdleTime(4), PedestrianNearby(YES), IsTwoWheelNearby(NO), BlockProgress(START), LanePosition(ALIGNED), NextIntersection(NONE), Velocity(STOPPED), Rotation(RIGHT), StopAreaNearby(NO), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(NO))",0.00017990465053521634,6,0
2373,"(IdleTime(0), PedestrianNearby(YES), IsTwoWheelNearby(NO), BlockProgress(START), LanePosition(ALIGNED), NextIntersection(NONE), Velocity(STOPPED), Rotation(RIGHT), StopAreaNearby(NO), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(NO))",5.996821684507211e-05,2,0
2374,"(IdleTime(0), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(MIDDLE), LanePosition(ALIGNED), NextIntersection(NONE), Velocity(HIGH), Rotation(LEFT), StopAreaNearby(NO), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(YES))",2.9984108422536055e-05,1,1
2375,"(IdleTime(0), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(MIDDLE), LanePosition(ALIGNED), NextIntersection(RIGHT), Velocity(HIGH), Rotation(LEFT), StopAreaNearby(NO), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(NO))",2.9984108422536055e-05,1,0
2376,"(IdleTime(0), PedestrianNearby(YES), IsTwoWheelNearby(NO), BlockProgress(END), LanePosition(CENTER), NextIntersection(STRAIGHT), Velocity(HIGH), Rotation(FORWARD), StopAreaNearby(TURN_STOP), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(NO))",2.9984108422536055e-05,1,0
2377,"(IdleTime(0), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(INTERSECTION), LanePosition(CENTER), NextIntersection(NONE), Velocity(HIGH), Rotation(FORWARD), StopAreaNearby(TURN_STOP), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(NO))",2.9984108422536055e-05,1,0
2378,"(IdleTime(4), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(START), LanePosition(ALIGNED), NextIntersection(STRAIGHT), Velocity(STOPPED), Rotation(FORWARD), StopAreaNearby(TURN_STOP), IsZebraNearby(YES), IsTrafficLightNearby(NO), FrontObjects(NO))",8.995232526760817e-05,3,0
2379,"(IdleTime(4), PedestrianNearby(YES), IsTwoWheelNearby(NO), BlockProgress(START), LanePosition(ALIGNED), NextIntersection(STRAIGHT), Velocity(STOPPED), Rotation(FORWARD), StopAreaNearby(TURN_STOP), IsZebraNearby(YES), IsTrafficLightNearby(NO), FrontObjects(NO))",2.9984108422536055e-05,1,0
2380,"(IdleTime(5+), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(START), LanePosition(ALIGNED), NextIntersection(STRAIGHT), Velocity(STOPPED), Rotation(FORWARD), StopAreaNearby(TURN_STOP), IsZebraNearby(YES), IsTrafficLightNearby(NO), FrontObjects(NO))",8.995232526760817e-05,3,0
2381,"(IdleTime(0), PedestrianNearby(YES), IsTwoWheelNearby(NO), BlockProgress(START), LanePosition(ALIGNED), NextIntersection(STRAIGHT), Velocity(LOW), Rotation(FORWARD), StopAreaNearby(TURN_STOP), IsZebraNearby(YES), IsTrafficLightNearby(NO), FrontObjects(YES))",0.00011993643369014422,4,0
2382,"(IdleTime(0), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(MIDDLE), LanePosition(ALIGNED), NextIntersection(STRAIGHT), Velocity(LOW), Rotation(LEFT), StopAreaNearby(TURN_STOP), IsZebraNearby(YES), IsTrafficLightNearby(NO), FrontObjects(NO))",8.995232526760817e-05,3,0
2383,"(IdleTime(0), PedestrianNearby(YES), IsTwoWheelNearby(NO), BlockProgress(START), LanePosition(ALIGNED), NextIntersection(STRAIGHT), Velocity(STOPPED), Rotation(FORWARD), StopAreaNearby(TURN_STOP), IsZebraNearby(YES), IsTrafficLightNearby(NO), FrontObjects(NO))",2.9984108422536055e-05,1,0
2384,"(IdleTime(5+), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(START), LanePosition(ALIGNED), NextIntersection(STRAIGHT), Velocity(STOPPED), Rotation(RIGHT), StopAreaNearby(TURN_STOP), IsZebraNearby(YES), IsTrafficLightNearby(NO), FrontObjects(NO))",2.9984108422536055e-05,1,0
2385,"(IdleTime(0), PedestrianNearby(YES), IsTwoWheelNearby(NO), BlockProgress(START), LanePosition(ALIGNED), NextIntersection(STRAIGHT), Velocity(LOW), Rotation(FORWARD), StopAreaNearby(TURN_STOP), IsZebraNearby(YES), IsTrafficLightNearby(NO), FrontObjects(NO))",0.00011993643369014422,4,0
2386,"(IdleTime(0), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(INTERSECTION), LanePosition(NONE), NextIntersection(STRAIGHT), Velocity(LOW), Rotation(RIGHT), StopAreaNearby(TURN_STOP), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(NO))",2.9984108422536055e-05,1,0
2387,"(IdleTime(0), PedestrianNearby(YES), IsTwoWheelNearby(NO), BlockProgress(MIDDLE), LanePosition(ALIGNED), NextIntersection(STRAIGHT), Velocity(MEDIUM), Rotation(LEFT), StopAreaNearby(NO), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(NO))",2.9984108422536055e-05,1,0
2388,"(IdleTime(0), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(MIDDLE), LanePosition(ALIGNED), NextIntersection(RIGHT), Velocity(LOW), Rotation(RIGHT), StopAreaNearby(NO), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(NO))",2.9984108422536055e-05,1,0
2389,"(IdleTime(0), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(END), LanePosition(ALIGNED), NextIntersection(RIGHT), Velocity(LOW), Rotation(LEFT), StopAreaNearby(NO), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(YES))",5.996821684507211e-05,2,0
2390,"(IdleTime(0), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(MIDDLE), LanePosition(ALIGNED), NextIntersection(RIGHT), Velocity(LOW), Rotation(RIGHT), StopAreaNearby(NO), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(YES))",5.996821684507211e-05,2,0
2391,"(IdleTime(0), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(MIDDLE), LanePosition(ALIGNED), NextIntersection(RIGHT), Velocity(MEDIUM), Rotation(LEFT), StopAreaNearby(NO), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(NO))",2.9984108422536055e-05,1,0
2392,"(IdleTime(0), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(MIDDLE), LanePosition(ALIGNED), NextIntersection(RIGHT), Velocity(LOW), Rotation(LEFT), StopAreaNearby(NO), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(NO))",8.995232526760817e-05,3,0
2393,"(IdleTime(0), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(END), LanePosition(ALIGNED), NextIntersection(RIGHT), Velocity(MEDIUM), Rotation(LEFT), StopAreaNearby(NO), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(NO))",0.00011993643369014422,4,0
2394,"(IdleTime(0), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(END), LanePosition(ALIGNED), NextIntersection(RIGHT), Velocity(LOW), Rotation(LEFT), StopAreaNearby(TURN_STOP), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(YES))",2.9984108422536055e-05,1,0
2395,"(IdleTime(0), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(MIDDLE), LanePosition(ALIGNED), NextIntersection(RIGHT), Velocity(MEDIUM), Rotation(LEFT), StopAreaNearby(NO), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(YES))",2.9984108422536055e-05,1,0
2396,"(IdleTime(0), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(MIDDLE), LanePosition(ALIGNED), NextIntersection(RIGHT), Velocity(LOW), Rotation(LEFT), StopAreaNearby(NO), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(YES))",2.9984108422536055e-05,1,0
2397,"(IdleTime(0), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(END), LanePosition(ALIGNED), NextIntersection(RIGHT), Velocity(LOW), Rotation(LEFT), StopAreaNearby(NO), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(NO))",8.995232526760817e-05,3,0
2398,"(IdleTime(0), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(MIDDLE), LanePosition(ALIGNED), NextIntersection(RIGHT), Velocity(LOW), Rotation(FORWARD), StopAreaNearby(NO), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(YES))",2.9984108422536055e-05,1,0
2399,"(IdleTime(4), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(MIDDLE), LanePosition(ALIGNED), NextIntersection(STRAIGHT), Velocity(STOPPED), Rotation(RIGHT), StopAreaNearby(NO), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(NO))",0.00011993643369014422,4,0
2400,"(IdleTime(0), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(MIDDLE), LanePosition(ALIGNED), NextIntersection(STRAIGHT), Velocity(STOPPED), Rotation(RIGHT), StopAreaNearby(NO), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(NO))",2.9984108422536055e-05,1,0
2401,"(IdleTime(0), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(MIDDLE), LanePosition(ALIGNED), NextIntersection(NONE), Velocity(MEDIUM), Rotation(LEFT), StopAreaNearby(TURN_STOP), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(NO))",2.9984108422536055e-05,1,0
2402,"(IdleTime(0), PedestrianNearby(NO), IsTwoWheelNearby(YES), BlockProgress(START), LanePosition(ALIGNED), NextIntersection(LEFT), Velocity(LOW), Rotation(LEFT), StopAreaNearby(NO), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(YES))",2.9984108422536055e-05,1,0
2403,"(IdleTime(0), PedestrianNearby(NO), IsTwoWheelNearby(YES), BlockProgress(END), LanePosition(ALIGNED), NextIntersection(LEFT), Velocity(MEDIUM), Rotation(LEFT), StopAreaNearby(NO), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(YES))",2.9984108422536055e-05,1,0
2404,"(IdleTime(0), PedestrianNearby(YES), IsTwoWheelNearby(NO), BlockProgress(MIDDLE), LanePosition(ALIGNED), NextIntersection(NONE), Velocity(LOW), Rotation(FORWARD), StopAreaNearby(NO), IsZebraNearby(YES), IsTrafficLightNearby(NO), FrontObjects(YES))",5.996821684507211e-05,2,0
2405,"(IdleTime(0), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(INTERSECTION), LanePosition(ALIGNED), NextIntersection(LEFT), Velocity(LOW), Rotation(FORWARD), StopAreaNearby(NO), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(NO))",5.996821684507211e-05,2,0
2406,"(IdleTime(0), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(INTERSECTION), LanePosition(ALIGNED), NextIntersection(LEFT), Velocity(LOW), Rotation(FORWARD), StopAreaNearby(NO), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(YES))",2.9984108422536055e-05,1,0
2407,"(IdleTime(0), PedestrianNearby(YES), IsTwoWheelNearby(NO), BlockProgress(INTERSECTION), LanePosition(ALIGNED), NextIntersection(NONE), Velocity(LOW), Rotation(LEFT), StopAreaNearby(NO), IsZebraNearby(YES), IsTrafficLightNearby(NO), FrontObjects(NO))",2.9984108422536055e-05,1,0
2408,"(IdleTime(0), PedestrianNearby(YES), IsTwoWheelNearby(NO), BlockProgress(START), LanePosition(ALIGNED), NextIntersection(RIGHT), Velocity(MEDIUM), Rotation(FORWARD), StopAreaNearby(NO), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(NO))",2.9984108422536055e-05,1,0
2409,"(IdleTime(0), PedestrianNearby(YES), IsTwoWheelNearby(NO), BlockProgress(INTERSECTION), LanePosition(ALIGNED), NextIntersection(STRAIGHT), Velocity(LOW), Rotation(RIGHT), StopAreaNearby(TURN_STOP), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(NO))",5.996821684507211e-05,2,0
2410,"(IdleTime(0), PedestrianNearby(NO), IsTwoWheelNearby(YES), BlockProgress(MIDDLE), LanePosition(ALIGNED), NextIntersection(STRAIGHT), Velocity(LOW), Rotation(RIGHT), StopAreaNearby(NO), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(YES))",2.9984108422536055e-05,1,0
2411,"(IdleTime(0), PedestrianNearby(NO), IsTwoWheelNearby(YES), BlockProgress(END), LanePosition(ALIGNED), NextIntersection(STRAIGHT), Velocity(LOW), Rotation(RIGHT), StopAreaNearby(NO), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(YES))",2.9984108422536055e-05,1,0
2412,"(IdleTime(0), PedestrianNearby(YES), IsTwoWheelNearby(NO), BlockProgress(INTERSECTION), LanePosition(ALIGNED), NextIntersection(RIGHT), Velocity(MEDIUM), Rotation(FORWARD), StopAreaNearby(NO), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(NO))",2.9984108422536055e-05,1,0
2413,"(IdleTime(5+), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(INTERSECTION), LanePosition(ALIGNED), NextIntersection(NONE), Velocity(STOPPED), Rotation(FORWARD), StopAreaNearby(TURN_STOP), IsZebraNearby(YES), IsTrafficLightNearby(NO), FrontObjects(NO))",0.00029984108422536054,10,0
2414,"(IdleTime(0), PedestrianNearby(YES), IsTwoWheelNearby(NO), BlockProgress(INTERSECTION), LanePosition(ALIGNED), NextIntersection(NONE), Velocity(STOPPED), Rotation(FORWARD), StopAreaNearby(TURN_STOP), IsZebraNearby(YES), IsTrafficLightNearby(NO), FrontObjects(NO))",2.9984108422536055e-05,1,0
2415,"(IdleTime(5+), PedestrianNearby(YES), IsTwoWheelNearby(NO), BlockProgress(INTERSECTION), LanePosition(ALIGNED), NextIntersection(NONE), Velocity(STOPPED), Rotation(FORWARD), StopAreaNearby(TURN_STOP), IsZebraNearby(YES), IsTrafficLightNearby(NO), FrontObjects(NO))",0.00017990465053521634,6,0
2416,"(IdleTime(0), PedestrianNearby(YES), IsTwoWheelNearby(NO), BlockProgress(INTERSECTION), LanePosition(ALIGNED), NextIntersection(NONE), Velocity(LOW), Rotation(FORWARD), StopAreaNearby(TURN_STOP), IsZebraNearby(YES), IsTrafficLightNearby(NO), FrontObjects(NO))",0.0002098887589577524,7,0
2417,"(IdleTime(4), PedestrianNearby(YES), IsTwoWheelNearby(NO), BlockProgress(INTERSECTION), LanePosition(ALIGNED), NextIntersection(NONE), Velocity(STOPPED), Rotation(FORWARD), StopAreaNearby(TURN_STOP), IsZebraNearby(YES), IsTrafficLightNearby(NO), FrontObjects(NO))",2.9984108422536055e-05,1,0
2418,"(IdleTime(4), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(INTERSECTION), LanePosition(ALIGNED), NextIntersection(NONE), Velocity(STOPPED), Rotation(FORWARD), StopAreaNearby(TURN_STOP), IsZebraNearby(YES), IsTrafficLightNearby(NO), FrontObjects(NO))",8.995232526760817e-05,3,0
2419,"(IdleTime(0), PedestrianNearby(YES), IsTwoWheelNearby(NO), BlockProgress(MIDDLE), LanePosition(ALIGNED), NextIntersection(NONE), Velocity(MEDIUM), Rotation(FORWARD), StopAreaNearby(NO), IsZebraNearby(YES), IsTrafficLightNearby(YES), FrontObjects(NO))",2.9984108422536055e-05,1,0
2420,"(IdleTime(0), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(END), LanePosition(ALIGNED), NextIntersection(RIGHT), Velocity(MEDIUM), Rotation(LEFT), StopAreaNearby(TURN_STOP), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(NO))",8.995232526760817e-05,3,0
2421,"(IdleTime(0), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(END), LanePosition(CENTER), NextIntersection(STRAIGHT), Velocity(LOW), Rotation(FORWARD), StopAreaNearby(TURN_STOP), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(NO))",2.9984108422536055e-05,1,0
2422,"(IdleTime(0), PedestrianNearby(YES), IsTwoWheelNearby(NO), BlockProgress(START), LanePosition(CENTER), NextIntersection(STRAIGHT), Velocity(LOW), Rotation(RIGHT), StopAreaNearby(NO), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(NO))",2.9984108422536055e-05,1,0
2423,"(IdleTime(0), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(MIDDLE), LanePosition(ALIGNED), NextIntersection(NONE), Velocity(STOPPED), Rotation(FORWARD), StopAreaNearby(TURN_STOP), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(NO))",2.9984108422536055e-05,1,1
2424,"(IdleTime(0), PedestrianNearby(YES), IsTwoWheelNearby(NO), BlockProgress(MIDDLE), LanePosition(CENTER), NextIntersection(STRAIGHT), Velocity(LOW), Rotation(RIGHT), StopAreaNearby(NO), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(NO))",2.9984108422536055e-05,1,0
2425,"(IdleTime(0), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(INTERSECTION), LanePosition(CENTER), NextIntersection(NONE), Velocity(LOW), Rotation(LEFT), StopAreaNearby(TURN_STOP), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(NO))",2.9984108422536055e-05,1,0
2426,"(IdleTime(0), PedestrianNearby(YES), IsTwoWheelNearby(NO), BlockProgress(END), LanePosition(CENTER), NextIntersection(STRAIGHT), Velocity(LOW), Rotation(FORWARD), StopAreaNearby(NO), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(NO))",2.9984108422536055e-05,1,0
2427,"(IdleTime(0), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(END), LanePosition(CENTER), NextIntersection(STRAIGHT), Velocity(LOW), Rotation(LEFT), StopAreaNearby(TURN_STOP), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(NO))",0.00011993643369014422,4,0
2428,"(IdleTime(0), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(MIDDLE), LanePosition(CENTER), NextIntersection(STRAIGHT), Velocity(HIGH), Rotation(RIGHT), StopAreaNearby(NO), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(NO))",5.996821684507211e-05,2,0
2429,"(IdleTime(0), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(INTERSECTION), LanePosition(CENTER), NextIntersection(STRAIGHT), Velocity(MEDIUM), Rotation(RIGHT), StopAreaNearby(TURN_STOP), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(NO))",2.9984108422536055e-05,1,0
2430,"(IdleTime(0), PedestrianNearby(YES), IsTwoWheelNearby(NO), BlockProgress(INTERSECTION), LanePosition(ALIGNED), NextIntersection(STRAIGHT), Velocity(LOW), Rotation(RIGHT), StopAreaNearby(NO), IsZebraNearby(YES), IsTrafficLightNearby(NO), FrontObjects(NO))",2.9984108422536055e-05,1,0
2431,"(IdleTime(0), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(START), LanePosition(CENTER), NextIntersection(STRAIGHT), Velocity(LOW), Rotation(LEFT), StopAreaNearby(NO), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(NO))",5.996821684507211e-05,2,0
2432,"(IdleTime(4), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(INTERSECTION), LanePosition(ALIGNED), NextIntersection(LEFT), Velocity(STOPPED), Rotation(LEFT), StopAreaNearby(NO), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(NO))",5.996821684507211e-05,2,0
2433,"(IdleTime(0), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(INTERSECTION), LanePosition(ALIGNED), NextIntersection(LEFT), Velocity(STOPPED), Rotation(LEFT), StopAreaNearby(NO), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(NO))",2.9984108422536055e-05,1,0
2434,"(IdleTime(0), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(MIDDLE), LanePosition(ALIGNED), NextIntersection(NONE), Velocity(STOPPED), Rotation(RIGHT), StopAreaNearby(NO), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(NO))",2.9984108422536055e-05,1,0
2435,"(IdleTime(0), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(END), LanePosition(CENTER), NextIntersection(STRAIGHT), Velocity(MEDIUM), Rotation(LEFT), StopAreaNearby(TURN_STOP), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(NO))",2.9984108422536055e-05,1,0
2436,"(IdleTime(0), PedestrianNearby(YES), IsTwoWheelNearby(NO), BlockProgress(MIDDLE), LanePosition(ALIGNED), NextIntersection(STRAIGHT), Velocity(MEDIUM), Rotation(FORWARD), StopAreaNearby(TURN_STOP), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(NO))",2.9984108422536055e-05,1,0
2437,"(IdleTime(0), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(MIDDLE), LanePosition(CENTER), NextIntersection(STRAIGHT), Velocity(LOW), Rotation(LEFT), StopAreaNearby(TURN_STOP), IsZebraNearby(NO), IsTrafficLightNearby(NO), FrontObjects(NO))",5.996821684507211e-05,2,0
2438,"(IdleTime(0), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(MIDDLE), LanePosition(ALIGNED), NextIntersection(LEFT), Velocity(MEDIUM), Rotation(FORWARD), StopAreaNearby(NO), IsZebraNearby(NO), IsTrafficLightNearby(YES), FrontObjects(YES))",2.9984108422536055e-05,1,0
2439,"(IdleTime(0), PedestrianNearby(NO), IsTwoWheelNearby(NO), BlockProgress(MIDDLE), LanePosition(ALIGNED), NextIntersection(LEFT), Velocity(LOW), Rotation(FORWARD), StopAreaNearby(TURN_STOP), IsZebraNearby(YES), IsTrafficLightNearby(YES), FrontObjects(YES))",2.9984108422536055e-05,1,0
